source,target,wight
10512,11689,8.679260732054923
10512,10347,9.558988911273406
12165,10115,6.577737499409745
12165,10035,19.2130139234745
12165,12416,1.0
12165,10018,8.225161211526649
12165,12587,1.0
12165,10347,6.997114285413196
12384,12524,17.149858514250884
12384,10115,9.059765083337043
12384,10347,8.031157077540445
10735,11557,8.054046806003507
10735,10115,8.335696394016967
10735,10365,6.260879033472618
10735,12055,11.912467150602795
10735,10018,10.423408756777446
10735,10019,1.0
10735,11990,7.575540190785703
10735,12383,1.0
10735,10403,10.909291265223953
10735,10807,8.155908717405552
10113,10115,7.624928516630233
10113,10018,12.2588047188719
10113,10019,1.0
10113,10035,8.90870806374748
10113,13038,1.0
12235,10781,11.790126894931266
12235,10115,12.583221237211148
12235,10347,16.731862035256366
12235,10908,7.007127538005776
12235,12498,10.314212462587934
12235,11889,1.0
12235,11276,9.46497048560602
12235,10115,12.583221237211148
12482,10545,14.709262627058441
12482,10019,1.0
12482,10526,6.36929755298482
12482,10115,4.2477410384144925
11761,11761,1.0
10679,10212,19.304275735874306
10679,10115,10.948759274783447
10679,12966,7.179581586177382
10679,12762,1.0
10679,10347,15.140865064441336
12194,11133,12.12678125181665
12194,10115,7.624928516630233
12194,11378,8.883363181483768
12194,12049,17.21325931647741
12428,10035,6.482037235521644
12428,10018,13.87491870188641
10899,12168,1.0
10899,10019,1.0
12212,10448,1.0
12212,11689,1.0
11480,12424,7.10220824228435
11480,10545,5.82551728035463
11480,13375,1.0
11480,10526,8.408409924953904
11480,10115,10.467600579705136
10629,10115,8.895749936068606
10629,10019,1.0
10629,10347,5.407380704358752
10629,10035,11.878277418329972
10277,10115,9.827041917978468
10277,13391,1.0
10277,10018,8.777334587751072
10277,12587,1.0
10277,12076,7.972410051791008
10277,10115,9.827041917978468
10277,11728,1.0
12932,11208,1.0
11644,12168,11.858541225631422
11644,10990,5.551749076482039
11644,10805,15.061601901917731
11644,13007,1.0
11763,10115,6.161872754482196
11763,10115,6.161872754482196
12200,11689,5.469028176232293
12200,10545,15.686274509803921
12200,11208,17.083256870359286
10636,10115,9.644856443408242
10636,10115,9.644856443408242
11569,12327,1.0
11569,10115,7.74693511983531
11569,10545,5.029954548278568
11569,10115,7.74693511983531
11592,10115,11.788454892243298
11592,10035,9.838022268349254
11409,10545,1.0
11409,11208,1.0
10876,12266,4.794633014853841
10876,10828,2.4845199749997664
12407,12424,12.803687993289598
12407,10019,1.0
12407,11208,7.624928516630233
12407,12530,6.25
10550,10905,12.162606385262997
10550,10035,7.412493166611012
11795,12115,1.0
11795,11689,1.0
10489,10343,1.0
10489,10347,1.0
12002,11990,1.0
11801,10824,4.35813633640409
11801,10225,7.34718358370645
11801,12994,1.0
11801,11633,6.537204504606134
12655,10545,5.057217374241736
12655,10115,6.490770196350103
12655,10449,10.114434748483472
12655,11396,1.0
11052,10574,9.437415927908361
11052,10115,6.577737499409745
11052,12891,1.0
11052,11502,8.897681066002582
11052,10347,12.244949999473093
11052,12635,1.0
11052,11276,2.473853479976467
11052,12966,5.39163866017192
11052,11633,3.112864031823452
11260,10545,18.581403127845014
11260,12671,1.0
11260,10115,4.7697225056167
11260,10869,11.616046389935496
10424,10526,7.756315349925287
10725,10115,14.3091675168501
10725,10115,14.3091675168501
10217,12524,26.53343152526162
10217,13298,1.0
11392,10545,1.0
11392,10115,1.0
11189,10019,1.0
11189,11715,1.0
11189,11728,1.0
10562,13375,1.0
12800,10574,15.260814753315765
12800,10035,12.427395320024
12800,10115,14.182078970378834
12800,11920,25.070610528195008
12800,10131,14.388034131335047
12800,10347,11.314714296070713
12800,10898,19.1014361990104
12800,12294,4.280585024726951
12800,11103,5.264981264926564
12800,10527,9.695723311274392
12800,13375,1.0
12771,10115,12.0144259719491
12771,10018,12.519577145903357
12771,10526,11.259433727776125
12771,10035,11.697706772393273
11926,10019,1.0
11926,10115,10.31078524452934
11926,10545,15.062893357603013
11926,11728,1.0
11081,10115,10.09669718485648
11081,12681,1.0
11081,10415,16.350664613972228
11081,11103,5.622474845923751
11081,12566,14.750134868747914
11081,11262,1.0
11081,11747,13.890228674633468
10886,11158,7.69800358919501
10886,11827,5.143444998736397
10828,10115,7.337090886046865
10828,10035,8.572408331227328
10828,10545,3.8110796698335294
10828,10898,3.513641844631533
10828,12530,3.4020690871988584
10828,10526,9.901475429766744
10828,10527,10.0321544238141
10828,12994,4.811252243246882
10828,12327,1.0
10828,10669,10.855649121315492
10559,10828,5.05398695719269
10559,10415,23.58333153182891
10559,10035,9.35816541791462
10559,10115,10.012021643290916
10559,12416,1.0
10559,11583,14.867525836251314
10559,13216,1.0
10559,10018,15.02349257508403
10559,11128,12.19149622735427
10559,10545,15.601529024770313
10559,10526,9.007546982220898
10559,11208,5.66365471788599
10559,10527,10.951713563867871
10559,12076,7.580980435789034
10559,11401,1.0
10559,10898,16.781215551988446
11107,10429,11.253786588843411
11107,10019,1.0
11107,10115,16.293167593312923
11107,12471,10.202886549856945
11175,10884,20.029818620053817
11175,10115,12.743223115243477
11175,10018,15.9348202154215
11175,10347,19.580445076685287
11175,10545,16.54792045544075
11175,11689,10.256784899270368
11175,12891,1.0
11175,10998,1.0
12544,10109,1.0
12544,13059,1.0
12544,10415,1.0
12544,10457,1.0
12938,10415,10.369516947304252
12938,10019,1.0
12938,10569,9.975093361076329
11065,10347,5.691103932244721
11065,10095,6.016568375961868
11065,10415,6.300970818105759
11065,10019,1.0
11065,10527,3.657584779797275
11065,11990,12.763068894345512
11065,12524,10.127393670836666
11065,11728,1.0
11065,10807,7.63381020690574
12925,11728,1.0
12897,10457,2.7524094128159016
12897,12416,1.0
10149,10115,7.782160079558629
10149,10527,4.256282653793743
10149,12530,7.216878364870323
10149,10035,14.547859349066158
10149,13375,1.0
10946,10545,10.212592127570835
10946,10019,1.0
10946,10382,14.19745572840903
11794,10115,4.004808657316366
11794,10115,4.004808657316366
12760,10719,1.0
12760,10574,2.2507456830317185
12760,10115,7.059312080025175
12760,10347,2.5031308716087945
12760,12429,3.450327796711771
12760,10095,5.292561240249631
12760,10355,19.596545041740512
12760,11689,1.0
12760,12495,7.273929674533079
12760,10563,8.52286484590704
12760,11237,5.49857399228215
12760,11208,6.655583256397217
12760,11276,1.0
12760,10604,1.0
12976,10724,4.902903378454601
12976,10545,19.80295085953349
12976,10019,1.0
12976,13375,1.0
12976,10018,9.534625892455924
11448,10018,1.0
11448,11514,1.0
11448,10526,1.0
11448,12294,1.0
11448,12787,1.0
11011,10415,1.0
13037,10545,1.0
12114,11771,1.0
12448,10526,10.398629135096288
12448,10115,3.6986336072765456
12448,13362,1.0
12448,10347,13.770565818881089
12448,12076,7.001400420140048
12448,12055,2.3124864503144016
12448,11771,1.0
11567,10415,10.466885439780777
11567,11523,12.517975562534147
11567,10035,12.114063071860517
11567,12093,10.302042296151678
11567,10115,11.849576431500306
11567,10673,9.850636549546778
11567,10018,12.965186265091134
11567,10347,15.75633729158136
11567,10545,13.464028341974355
11567,10527,8.10108409885382
11567,10019,1.0
11567,13038,1.0
11567,11276,13.369695534647594
11567,10998,1.0
11567,13375,1.0
11567,12530,10.302042296151678
11567,11817,13.62998487391971
11541,10574,11.340734449745218
11541,10115,11.856482987097197
11541,13007,1.0
11541,11920,16.76759904239872
11541,13362,1.0
11541,10018,18.12065696809097
11541,11719,11.737660545701086
11541,10095,11.852177018919194
11541,11091,8.144629623753682
11541,10545,13.685715184712189
11541,11276,7.92740035289418
12709,10115,6.039843388891362
11087,10018,1.0
11087,10115,1.0
12608,10911,1.0
12063,11208,6.819943394704735
12063,10115,12.859808591210989
12063,12861,7.905694150420948
12063,10526,10.846522890932809
12169,10109,11.180339887498949
11606,12700,1.0
11606,10545,7.001400420140048
11606,10415,9.525009525014287
11606,11184,1.0
13020,12424,1.0
13020,10545,1.0
13020,11208,1.0
13020,12524,1.0
10466,11497,1.0
10466,10115,7.845986714489123
10466,12530,3.031695312954162
10466,11294,1.0
10212,11039,7.84062560233975
10212,10574,9.338049201414409
10212,10415,9.198440996365479
10212,11276,7.343418693075583
10212,10115,9.762720569806998
10212,11211,1.0
10212,12536,10.148125307008302
10212,12681,1.0
10212,12865,3.2009219983223995
10212,10018,14.649405007169522
10212,11102,7.132755515482112
10212,10347,15.577743464897399
10212,10095,15.370700628187059
10212,12524,9.24026588693216
10212,11308,18.98144995153572
10212,10415,9.198440996365479
10212,11293,7.606524124557384
10212,10930,12.196528714750723
10212,10998,1.0
10212,11834,15.454303616877906
10212,11771,1.0
11679,10019,1.0
11679,13132,1.0
11679,10545,16.169041669088866
12068,12424,12.421401880890738
11751,10109,1.0
11751,10526,1.0
10261,10035,3.5634832254989917
10261,10019,1.0
10261,10526,18.864844365675975
10261,10115,13.724871329934421
10297,13216,1.0
10297,11633,6.085806194501846
12010,13038,1.0
12010,10018,7.511746287542015
13188,11184,1.0
10565,11604,12.33534278728621
11789,10115,1.0
11789,10018,1.0
11789,10545,1.0
11789,10527,1.0
11789,10019,1.0
11789,13280,1.0
11789,11208,1.0
10063,11276,6.131393394849658
12595,10545,1.0
12595,10415,1.0
13326,13011,1.0
13326,10574,12.90397180858021
13326,11715,1.0
13326,10115,6.745406256199319
13326,10095,7.585826061362604
13326,12891,1.0
13326,10347,9.567297464698797
13326,13038,1.0
10097,11728,1.0
10097,10526,16.840826742715194
10097,10115,4.991687442297913
12840,10115,20.75242687882301
12971,10109,3.042903097250923
12971,12668,3.6661778755338323
12971,10526,2.475368857441686
10420,10545,1.0
10420,10018,1.0
10420,13375,1.0
10420,10035,1.0
10420,13038,1.0
10101,10545,18.547162802488575
10101,10019,1.0
10101,10115,15.711079698601166
10101,10035,6.675015657623451
10101,10018,21.431988791072794
12157,11208,6.225728063646904
12157,11184,1.0
10914,10415,8.13451834782084
10914,13375,1.0
12456,10884,1.0
12456,12068,1.0
12456,10115,1.0
12456,11118,1.0
12456,12234,1.0
12456,11126,1.0
12456,10545,1.0
12456,10347,1.0
12456,11020,1.0
12456,12530,1.0
12456,10527,1.0
12456,13280,1.0
12456,12912,1.0
12456,10998,1.0
12456,10115,1.0
12784,10018,1.0
12784,12327,1.0
10237,12327,1.0
10237,10115,9.43536765530086
10237,10527,5.5290733558086425
10237,10035,15.7485197087178
10237,12891,1.0
13078,10019,1.0
11759,11990,5.356715840055801
11326,11990,8.458258116519014
11326,12524,10.067340828210366
11326,10115,14.182078970378834
11326,10115,14.182078970378834
12513,10126,1.9525441139613995
12513,10115,4.933303124557308
12513,12536,4.883862905055043
12513,12918,1.0
12513,10040,10.892755023757477
12513,10905,5.6745359089315075
12513,10347,13.994228570826392
12513,13178,1.0
12513,11599,1.0
12513,10527,6.745406256199319
12513,12912,1.0
12513,11990,10.46131561931883
12513,13010,1.0
12513,11377,1.0
10997,11184,1.0
12758,12041,10.206207261596575
12758,10347,9.36585811581694
12758,11184,1.0
12758,10415,12.961896184130318
12509,10115,15.344872638085654
12509,10115,15.344872638085654
10470,10115,8.128201109529439
10470,10347,10.37571695799112
10470,11599,1.0
10470,10527,6.668313367115805
10470,11728,1.0
10470,10018,6.098367211363063
11790,10019,1.0
12657,11990,10.226199851298274
12657,11276,1.0
12657,10115,3.214952147802747
10427,10545,1.0
10427,11208,1.0
12995,10415,23.308661869922602
12995,10035,5.7807331301608
12995,10115,14.843120879858803
12995,10347,21.052631578947366
12995,10545,22.487239817113245
12995,12530,1.0
12995,12327,1.0
12995,10109,10.259783520851542
12995,13038,1.0
13086,12865,1.0
13086,10257,1.0
13086,10115,4.4969375041328785
13086,11208,3.179815003744467
13086,12076,4.256282653793743
11322,11208,1.0
11322,10115,1.0
11322,10673,2.988071523335984
11322,10526,3.031695312954162
12243,10115,15.064253480781359
12989,10019,1.0
12989,11728,1.0
13370,11208,1.0
13370,10019,1.0
13370,10109,1.0
13370,10347,1.0
12462,13011,1.0
12462,11215,1.0
12462,10126,1.0
12462,10115,1.0
12462,12093,1.0
12462,11920,1.0
12462,10161,1.0
12462,10018,1.0
12462,11499,1.0
12462,13015,1.0
12462,11689,1.0
12462,10019,1.0
12462,12446,1.0
12462,12480,1.0
12462,12041,1.0
12462,12327,1.0
12462,13375,1.0
12462,11295,1.0
12462,11747,1.0
11216,10115,1.0
12470,11689,9.495002196669013
12470,11583,18.68567343468207
12470,13140,10.939874362342092
12470,10545,18.382665829627502
10223,10610,2.387049580131443
10223,10115,3.4534125785498535
10223,10347,3.673591791853225
10223,12184,2.084690996125416
10223,10415,2.03362958695521
10223,12666,3.338902816470889
10609,10545,1.0
12412,10115,1.0
12412,12530,1.0
10278,12994,6.454972243679028
10278,11208,11.13692092779409
10438,10035,12.90490449322206
10438,10115,9.664600284835894
10438,10018,10.358693620917734
10438,12566,17.928749299111978
10438,10109,17.177950029416046
10438,12881,5.339506999380768
11285,10545,8.084520834544433
10370,11689,7.130740328122926
10370,11728,1.0
12313,10115,10.271927240465612
12313,10115,10.271927240465612
12313,13162,1.0
11429,10828,12.507979573107608
11429,10881,12.282592111012939
11429,10115,11.32730943577198
11429,12865,4.642383454426296
11429,10018,17.705355794912776
11429,12253,1.0
11429,10764,14.567140814584596
11429,11276,2.130071614211525
11429,10115,11.32730943577198
11429,13163,1.0
11429,11728,1.0
11688,12055,7.784989441615229
11688,10352,5.138915323706487
11688,12762,1.0
11236,10449,15.842360687626789
12142,10288,4.501491366063437
12142,10673,14.754222271266352
12142,10545,4.321358157014429
12142,10347,10.61988488107183
12142,11208,4.7062080533501165
11878,13140,11.572751247156893
11878,13162,1.0
11878,10115,9.983374884595825
12251,10115,9.830947996404193
12251,11312,7.128726847826362
12251,10526,8.291849892341732
12251,11103,7.299318686018119
12251,12566,14.361905302270403
12251,12365,8.552499374980313
12251,10347,14.379392104440056
12251,10109,8.494119857293759
12493,10018,1.0
12493,13375,1.0
12499,10115,8.804509063256239
12499,10115,8.804509063256239
12828,12055,1.0
12828,11276,1.0
12828,12076,1.0
12828,10115,1.0
12828,10115,1.0
10418,11276,6.446025638903101
10418,10115,14.282799726001057
10418,12093,19.867985355975655
10418,10408,8.710071126186843
10418,10019,1.0
10418,10429,4.650743597078626
10418,13216,1.0
10418,12524,13.51845176089688
13257,11689,1.0
13257,10115,5.76390417704235
13257,10115,5.76390417704235
10143,10115,10.783277320343842
12568,10545,14.611900125320155
12568,12433,1.0
12579,10019,1.0
12579,11184,1.0
12579,10545,1.0
12579,11208,1.0
11807,10545,1.0
11674,10545,15.534712747612348
10764,11276,1.0
10764,12429,15.348515337873012
10764,10115,10.467600579705136
10764,12294,5.416186085055892
12417,10126,8.308129847945278
12417,12642,13.834289277321494
12417,12376,2.4455799402225926
12417,10115,3.498557142706598
12417,11504,3.6273812505500582
12417,11583,7.792865001991968
12417,10134,2.130071614211525
12417,10018,2.187393196299036
12417,10526,11.803342130469506
12417,12891,1.0
12417,11502,14.19745572840903
12417,13216,1.0
12417,12524,9.933992677987828
12417,10643,13.629325512727638
11912,10019,1.0
11912,10115,8.986064433619868
11885,10545,1.0
11885,10526,1.0
10022,11728,1.0
10022,10526,1.0
10022,10591,1.0
11546,10115,1.0
12277,10415,1.0
10615,12076,8.492077756084468
10615,12416,1.0
10615,10115,11.962972091091583
10615,11041,5.283524652572602
10615,10219,11.062441971717744
12136,10673,2.390457218668787
12136,10018,8.090398349558905
12136,10545,5.60112033611204
12136,11689,13.018891098082385
12136,10019,1.0
12136,12055,2.6967994498529686
10993,10115,6.7395483252149
10993,10347,7.169241683455055
10993,10115,6.7395483252149
10993,10365,7.08683386892301
10719,10881,1.0
10190,11396,1.0
11834,10527,13.55205412159141
11834,10180,15.517241379310345
11834,10574,18.960514247076027
11834,10115,14.159136794714975
11834,10115,14.159136794714975
10798,11208,1.0
10798,12424,1.0
10798,11689,1.0
10798,10115,1.0
12704,10415,11.404948083653993
12704,12416,1.0
12704,10018,9.687189593929656
12704,10545,17.60484091897499
12704,12530,8.980265101338745
12704,10527,13.240678533309403
12704,10019,1.0
12704,11015,1.0
12704,13375,1.0
11459,10415,12.903225806451612
11459,10347,16.024705035571788
11459,10115,6.847387945809709
11459,11155,1.0
11459,10526,9.240616554505463
12298,10545,7.938841860374447
12298,10526,4.583492485141057
12505,11144,1.0
12334,10019,1.0
12334,10415,1.0
12334,10527,1.0
12521,11184,1.0
10775,10415,1.0
10775,10905,1.0
10775,10018,1.0
10775,12429,1.0
10775,11294,1.0
10775,11208,1.0
10775,13031,1.0
10775,10019,1.0
10775,12448,1.0
10775,12795,1.0
10775,12400,1.0
10775,11920,1.0
10775,10545,1.0
10775,11147,1.0
10775,13059,1.0
10775,10527,1.0
10775,13026,1.0
10775,13038,1.0
10775,11276,1.0
10775,11015,1.0
10775,10604,1.0
10775,11771,1.0
10775,11419,1.0
10775,12642,1.0
10775,10259,1.0
10775,12232,1.0
10775,10347,1.0
10775,10355,1.0
10775,12496,1.0
10775,12912,1.0
10775,12890,1.0
10775,10807,1.0
10775,10115,1.0
10775,10570,1.0
10775,12530,1.0
10775,11184,1.0
10775,13280,1.0
10775,12041,1.0
10775,11633,1.0
12004,10347,11.243619908556623
12213,10415,9.917043796975241
12213,10526,15.151080381571406
12139,11583,12.561485860426554
12190,10527,4.662524041201569
12841,10545,20.211302086361083
12841,11208,13.206763594884357
12841,11801,13.867504905630726
12841,11331,8.04084401128346
12841,12524,14.73139127471974
12841,10109,10.758287072798382
11012,12694,1.0
11012,11276,4.120428217151646
11012,10115,13.694775891619418
11012,12865,4.490132550669372
11012,12587,1.0
11012,10347,10.197539568091138
11012,10898,18.035210484058705
11012,13038,1.0
